"Genus","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource"
"Mycoacia","Maynard_etal_2017_25","Mycoacia_meridionalis","Mycoacia meridionalis","f062867c-eef4-4bf1-bd01-3c777186a063",112454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.67,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,18.181083,0,-76.725883,NA,NA,NA,NA,17.33,NA,NA,0,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maynard_etal_2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192C2-36B9-11D5-9548-00D0592D548C","18091","Genus","Saprotroph","Undefined Saprotroph-|Wood Saprotroph|","Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycoamaranthus","Tedersoo_Smith_2013_98","Mycoamaranthus","Mycoamaranthus sp.","7b2cb6a3-01aa-494b-ad78-119b3c69d6fa",25617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,"LD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL","Ectomycorrhizal",NA,"Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html",NA,NA,NA,NA,NA,NA,NA,NA,"Tedersoo_Smith_2013",NA,13,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Symbiotroph","7B2CB6A3-01AA-494B-AD78-119B3C69D6FA","25617","Genus","Symbiotroph","|Ectomycorrhizal|","Highly Probable","Gasteroid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))"
"Mycoleptodiscus","Treseder_etal_2016_1734","Mycoleptodiscus_terrestris","Mycoleptodiscus terrestris","cece9118-ee8f-4888-83ae-58c26878511b",334680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB1D3A8-36B9-11D5-9548-00D0592D548C","9029","Genus","Pathotroph","|Plant Pathogen|","Probable","Microfungus","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycoleptodiscus","Treseder_etal_2016_1730","Mycoleptodiscus_terrestris","Mycoleptodiscus terrestris","cece9118-ee8f-4888-83ae-58c26878511b",334680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB1D3A8-36B9-11D5-9548-00D0592D548C","9029","Genus","Pathotroph","|Plant Pathogen|","Probable","Microfungus","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_1745","Mycosphaerella_walkeri","Mycosphaerella walkeri","1cb1adad-36b9-11d5-9548-00d0592d548c",107049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Schoch_etal_2009_98","Davidiella_tassiana","Mycosphaerella tassiana","558bd5cb-0115-4a28-b9a6-db1cdfafade0",356744,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascolocular","Ostiolar","Fissitunicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Schoch_etal_2009_221","Mycosphaerella_fijiensis","Mycosphaerella fijiensis","1cb1948b-36b9-11d5-9548-00d0592d548c",318160,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascolocular","Ostiolar","Fissitunicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_1744","Mycosphaerella_sp_L357","Mycosphaerella sp L357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_1741","Mycosphaerella_sp_L357","Mycosphaerella sp L357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_1742","Mycosphaerella_sp_L357","Mycosphaerella sp L357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Grigoriev_etal_2014_105","Mycosphaerella_graminicola","Mycosphaerella graminicola","1cb19491-36b9-11d5-9548-00d0592d548c",318177,NA,11,NA,0,6,6,2,3,2,NA,NA,NA,0,NA,NA,NA,1,3,5,NA,NA,NA,0,1,9,0,NA,NA,NA,NA,NA,0,NA,"Probable",2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,0,NA,NA,"Microfungus","Plant Pathogen",4,"Ascomycota",4,NA,NA,NA,NA,NA,NA,13,NA,2,"NULL",NA,NA,2,NA,NA,0,22,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10933,"NULL",2,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_986","Davidiella_tassiana","Mycosphaerella tassiana","558bd5cb-0115-4a28-b9a6-db1cdfafade0",356744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_985","Davidiella_tassiana","Mycosphaerella tassiana","558bd5cb-0115-4a28-b9a6-db1cdfafade0",356744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Treseder_etal_2016_1743","Mycosphaerella_sp_L357","Mycosphaerella sp L357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Weete_2013_88","Mycosphaerella_berkeleyi","Mycosphaerella berkeleyi","1cb19469-36b9-11d5-9548-00d0592d548c",258363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,"Ergosterol","Weete_2013",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mycosphaerella","Schoch_etal_2009_222","Mycosphaerella_graminicola","Mycosphaerella graminicola","1cb19491-36b9-11d5-9548-00d0592d548c",318177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascolocular","Ostiolar","Fissitunicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Microfungus","Plant Pathogen",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph","1CB192D9-36B9-11D5-9548-00D0592D548C","3344","Genus","Pathotroph-Saprotroph","|Plant Pathogen|-Plant Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Myriangium","Schoch_etal_2009_224","Myriangium_duriaei","Myriangium duriaei","1cb194eb-36b9-11d5-9548-00d0592d548c",218324,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascolocular","Ostiolar","Fissitunicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB194EA-36B9-11D5-9548-00D0592D548C","3361","Genus","Pathotroph-Saprotroph","|Animal Parasite|-Animal Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020); Host - scale_insects (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Myrothecium","Treseder_etal_2016_1750","Myrothecium_inundatum","Myrothecium inundatum","656e45b0-3b1b-4d9a-a7c3-32b7b626f1b2",234957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB194F1-36B9-11D5-9548-00D0592D548C","9049","Genus","Pathotroph-Saprotroph","Fungal Parasite-|Plant Saprotroph|-Undefined Saprotroph","Probable","Microfungus","NULL","As litter_saprotroph (Põlme et al. 2020); As mycoparasite (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mytilinidion","Treseder_etal_2016_1414","Lophium_mytilinum","Mytilinidion rhenanum","6b2f96cc-3ef4-4a92-8569-92cb23135bd9",248356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1C939-36B9-11D5-9548-00D0592D548C","3389","Genus","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|","Probable","Microfungus","Soft Rot","Decay: wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Mytilinidion","Treseder_etal_2016_1417","Lophium_mytilinum","Mytilinidion rhenanum","6b2f96cc-3ef4-4a92-8569-92cb23135bd9",248356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1C939-36B9-11D5-9548-00D0592D548C","3389","Genus","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|","Probable","Microfungus","Soft Rot","Decay: wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
